Instrument,Total Assets,Date,Total Fixed Assets - Net,Revenue from Business Activities - Total,Intangible Assets - Gross - Total,Full-Time Employees (Pvt),Salaries and Wages from CSR reporting,Revenue from Goods & Services (ASR),Operating Profit before Non-Recurring Income/Expense,Sales per Employee,Labor & Related Expenses - Total,"Employees Full-Time/Full-Time Equiv Period End (BUS,ASR)",Cost of Operating Revenue,Market Capitalization,International/Export Sales - Geographic Segment,Cost of Revenues - Total,Stock Based Compensation - Mean,Labor Expenses including Stock-Based Compensation in COGS,Intangible Assets - excluding Goodwill - Gross - Total (ASR)
4295888338,28649108.0906149,2011,,189749.91409847,12188.996763754,3.0,,,-52481621.0422324,58804.7464940669,239527.938599015,,,1492440.38834951,,,,,
4295888339,71572734.8071846,2005,,80207399.725903,,,,,-1325083.53870866,,9741230.46697223,,70471285.3313678,10128098.607681,,70471285.3313678,,,
4295888339,54137604.6686637,2006,,34464881.952345,,5.0,,,477525.479149855,,4707030.87328339,,28833852.4644495,9025294.39389192,,28833852.4644495,,,
4295888339,61524706.3972573,2007,,38961880.2425736,,,,,729642.194121192,,3255831.99277932,,34693500.4164299,27187239.7694945,,34693500.4164299,,,
4295888339,75919063.1945318,2008,,44576599.40926,,122.0,,,-1525033.56475962,,4074808.79792733,,39628072.4382981,26048690.2615284,,39628072.4382981,,,
4295888339,68348064.4791846,2009,,34968610.5916287,,122.0,,,-136941.673156417,294270.356622855,3599923.23939266,,31278521.4529657,26678539.6266392,,31278521.4529657,,,
4295888339,56535965.4872584,2010,,39894143.3029688,616254.43114173,,,,-2385087.01751513,,3899005.96533892,,35619870.0014969,24928758.6114641,,35619870.0014969,,,616254.43114173
4295888339,67514182.5242718,2011,,43849853.1730566,,140.0,,,100727.018165729,,4845656.97861888,,38580462.6927671,31067300.9708738,,38580462.6927671,,,699390.291262136
4295888339,74701913.1306734,2012,,37989023.8968429,1159160.59742453,156.0,,,-506320.750327459,263351.566021373,4508066.76456785,,33715408.3010816,32509336.6054465,,33715408.3010816,,,
4295888339,76356148.1155675,2013,,44260355.7382177,1202665.14555901,140.0,,,-309977.803177511,309453.822173054,4518984.9476112,,39874848.9897473,35186321.0270226,,39874848.9897473,,,
4295888339,85661008.8913083,2014,,36779699.2305704,1082628.68202988,136.0,,,-160275.911275764,242714.255283899,4507270.84017988,,32227486.3649451,27096744.6924333,,32227486.3649451,,,
4295888339,65766544.6726252,2015,,27672236.1946888,,,,,-91085.8227977299,,3417487.31883522,,24127864.1522066,19125511.4301539,,24127864.1522066,,,
4295888339,66708064.5500421,2016,,29306838.2483254,,,,,-23096.7086382608,,3660654.02317418,,25511930.9404424,,,25511930.9404424,,,
4295888348,6642039.78911832,2004,,348958.480243397,,,,,131259.707068832,,809.636398490055,,,3276946.37931686,,,,,
4295888348,7868400.67423247,2005,,1682372.37860018,,,,,1440322.4212442,,0.0,,,3561247.49801267,,,,,
4295888348,11398485.1026775,2006,,1520374.55341874,,,,,1197371.45120794,,0.0,,,4252565.22697904,,,,,
4295888348,15770661.6091619,2007,,1425880.39784517,,,,,925451.21975528,,27420.7768816379,,,11778575.6072653,,,,,
4295888350,41284240.3432316,2005,,809772.985101145,,,,,485658.109368776,,35744.9853391585,,285876.778957247,24749777.5427137,,285876.778957247,,,
4295888350,46477539.5103258,2006,,1127632.1450495,,,,,-493523.571116798,,1045664.86429713,,572785.176525848,31955080.9418924,,572785.176525848,,,
4295888350,61620789.2625283,2007,,4303375.59263893,,,,,2620296.53387706,,1052076.25427815,,626568.864861959,57695087.8984609,,626568.864861959,,,
4295888350,55377661.7603891,2008,,3410990.85240951,,6.0,,,1703289.0931825,,1081103.18090599,,626598.578321023,28745042.6468738,,626598.578321023,,,
4295888350,46045227.0514803,2009,,4037469.50360716,15654.5267136231,6.0,,,2356720.91824811,690853.518868465,1026175.00119725,,651426.38125046,14153888.9366088,,651426.38125046,,,
4295888350,77685116.714601,2010,,1115359.63224407,,4.0,,,19949.1982123927,224866.564109424,677406.190532955,,408979.132273914,24687729.7839609,,408979.132273914,,,
4295888350,59829356.6343042,2011,,8497448.93416579,,5.0,,,7488026.17423438,1755610.2121539,646539.276574878,,360087.637836205,67744628.1423948,,360087.637836205,,,
4295888350,67688986.9643234,2012,,676282.158650303,,5.0,,,-316555.116283755,138770.582647245,631482.170894614,,355928.231796455,,,355928.231796455,,,
4295888350,61136704.5110922,2013,,1706234.12515813,,6.0,,,724245.453291866,321010.02881441,723285.082915809,,258445.896207775,,,258445.896207775,,,
4295888350,48382415.7745116,2014,,806072.612740913,,5.0,,,-99481.3710765408,133468.160098536,608903.141487584,,285136.714804648,,,285136.714804648,,,
4295888363,32583804.5949944,2004,,5174168.28104763,,,,,3144518.80491389,,14365.8561970588,,,7069694.73922527,,,,,
4295888363,35762291.0249115,2005,,6682400.87197191,,1.0,,,5009782.79190695,,34415.3259024954,,,5643794.81641505,,,,,
4295888363,42852301.3954025,2006,,4081128.4658309,,1.0,,,2803247.44268421,4285827.05061955,97682.2206328674,,,21497753.3630242,,,,,
4295888363,60991024.8741703,2007,,12266328.0679013,,5.0,,,10617313.8402595,4350786.58788631,225620.894259805,,,24469865.3439346,,,,,
4295888363,81767174.0680169,2008,,24072243.5077741,,4.0,,,22716131.2118646,5083575.07505408,271255.40708838,,,21423983.7296096,,,,,
4295888363,93137931.6268682,2009,,8946226.16712535,,4.0,,,4783581.09499885,2296190.15919372,232159.551225047,,,20700008.5895894,,,,,
4295888363,100145176.911243,2010,,10612040.5489502,,3.0,,,9018766.70829706,3056404.44499651,192072.573675482,,,14700182.1951709,,,,,
4295888363,69335680.2588997,2011,,399282.384547915,,2.0,,,-26779246.0914941,148488.284789644,140808.693959335,,,4492231.45631068,,,,,
4295888366,106922380.171713,2004,,22693630.9355422,,3.0,,,11965647.5594778,,159628.121081244,,10560487.2499263,37035250.270453,,10560487.2499263,,,
4295888366,110263756.970542,2005,,14004669.1841177,,41.0,,,4956783.39778879,605542.281418956,1179371.56274663,,7403522.96929614,25165403.7899769,,7403522.96929614,,,
4295888366,217160231.622729,2006,,176644843.675276,,1592.0,,,21616820.0655534,227195.199937732,33419673.2774982,,120290890.941953,34213384.6901425,,120290890.941953,,,
4295888366,328530171.420235,2007,,213810588.792873,,,,,26177165.1298027,,40347623.4782583,,145444274.279956,76223584.2147494,,145444274.279956,,,
4295888366,399774564.235893,2008,,226172635.169819,,1682.0,,,-203516972.191651,,47563462.452135,,379721299.279734,40206794.0873066,,379721299.279734,,,
4295888366,443991527.801638,2009,,195876160.013716,,1652.0,,,-11071903.0690749,120635.17291388,43786631.1184906,,160521446.051008,5680556.68270057,,160521446.051008,,,
4295888366,254203138.251622,2010,,177105543.402438,,1539.0,,,-135819281.005881,111896.193396077,39952986.3381004,,271444528.092051,1511169.44685974,,271444528.092051,,,
4296264318,7277677.1135107,2005,,6043167.09763743,,,,,1619800.47532052,,1229831.09958241,,,,,,,,
4296264318,10172515.6496483,2006,,8953771.83878995,,34.0,,,2842673.74667918,,1943524.34798863,,,10137062.3890261,,,,,
4296264318,20155738.5659056,2007,,15724347.1590173,,50.0,,,6101305.2043307,398380.24377451,3040524.0527047,,,51353125.6838573,,,,,
4296264318,21908044.3382117,2008,,14965726.0421684,,85.0,,,660979.130362515,210697.414122024,3523290.26146503,,,16773598.3561874,,,,,
4296264318,12491376.0522247,2009,,7792426.99824513,,71.0,,,-1417847.68039744,102566.635391751,2823310.1342736,,,13743343.0682013,,,,,
4296264318,14665996.9232827,2010,,1342159.17778279,8525.18226205605,84.0,,,418320.075945638,17457.5095850747,119884.954147926,,,,,,,,
4296264318,12665620.7119741,2011,,451772.713367979,4607.11974110032,71.0,,,-326761.66048115,5419.63879319345,124163.109698643,,,,,,,,
4296328295,4166325672.81166,2005,,220786116.978571,,1546.0,,,209784338.409184,,,,,,,,,,41965924.2946282
4296328295,5620147530.38361,2006,,243168132.323974,,1511.0,,,229201401.62822,167068.891857029,,,,,,,,,54918779.1134981
4296328295,7437534466.40893,2007,,308642780.42434,,2735.0,,,292605739.065114,154696.535796354,,,,1448266569.40696,,,,,65524837.6978627
4296328295,7673847164.56298,2008,,342568503.033774,108249814.791518,,,,322024600.819197,,,,,346491002.943767,,,,,70749640.0665353
4296328295,8282707724.90408,2009,,347418014.247948,119051709.328294,2725.0,,,327785993.960502,,,,,426037021.688713,,,,,79377827.4065166
4296328295,7847845629.05491,2010,,359597800.278999,,3025.0,,,339357983.134356,126083.757666348,,,,355877447.394823,,,,,89194033.84389
4296328295,7525011003.23625,2011,,325860807.865787,97110679.6116505,2991.0,,,302686478.762067,100717.82689527,,,,160036995.313916,,,,,97218122.9773463
4296328295,7021598585.6027,2012,,290248931.780773,113179491.239181,2027.0,,,269103419.863364,118688.722288594,,,,67104520.7937513,,,,,114464587.291535
4296328295,6612410314.20953,2013,,211917744.710522,,,,,,,,,,,,,,,
4296393538,177279801.265164,1998,,15546797.4804562,,161.0,,,6969493.10521871,,,,,146732517.168336,,,,,
4296393538,192204335.403968,1999,,18381588.0517505,,164.0,,,12771782.0295517,106853.69722767,4480760.20046606,,,139678829.961372,,,,,
4296393538,212126621.804061,2000,,19752830.5982608,,178.0,,,13830543.0220452,117775.153232243,4371008.06269798,,,,,,,,
4296393538,258257481.227586,2001,,27423330.8447644,,,,,19010334.2363607,,5025523.36110629,,,,,,,,
4296393538,391267863.197347,2002,,25685686.1408393,1664151.03268468,226.0,,,17991524.9664883,,6529621.21945912,,,37579096.9518562,,,,,1733823.12676828
4296393538,574775824.433325,2003,,25949044.5667764,2219303.59869357,262.0,,,14066954.4794061,118214.377738731,8847284.26592375,,,46606628.9786208,,,,,2246692.89663973
4296393538,728705471.265995,2004,,30659482.6284825,2875238.10266144,273.0,,,14803999.2441084,124943.322834734,11101895.2654799,,,57813906.0754316,,,,,2874120.57459563
4296393538,789169725.097988,2005,,30943502.0030401,,278.0,,,11973655.9459452,106842.036870562,,,,57267941.9165058,,,,,
4296393538,1113255301.24052,2006,,37164196.8546243,,283.0,,,16105411.840172,139138.162020303,,,,15278584.647334,,,,,
4296393538,1598879568.1669,2007,,57180546.0312796,,295.0,,,22020254.8747993,210535.296061158,,,,25492688.7446203,,,,,
4296393538,1750017472.49829,2008,,41112809.5367392,,312.0,,,6498386.19488798,128731.149822568,,,,20122726.8279728,,,,,
4296393538,1902322052.33923,2009,,46421591.5469395,,300.0,,,12049171.6246765,155749.466940186,,,,14888621.6572181,,,,,
4296393538,1805983546.25109,2010,,45514375.0607761,4356899.20406662,297.0,,,1784851.43322479,153703.662001623,,,,13002474.7508528,,,,,4356899.20406662
4296393538,1547729449.83819,2011,,29430172.6907789,4182524.27184466,,,,-49048431.3468358,,,,,5125695.79288026,,,,,4182524.27184466
4296393538,1397651467.17332,2012,,23385704.2034965,,,,,-74766096.0509807,,,,,18417604.2365949,,,,,
4296393538,740832119.196195,2013,,73031982.9128252,,,,,-283493896.458537,,,,,219919.17970146,,,,,
4296393538,458772152.664368,2014,,26593543.2689155,,,,,-3435110.03463613,,,,,,,,,,
4296595172,2984463467.48126,2005,,111986878.769646,,843.0,,,44573446.3568641,,,,,,,,,,
4296595172,3822786714.34792,2006,,138322781.375495,,867.0,,,69981928.2625858,169895.538474942,,,,,,,,,
4296595172,5131043839.81326,2007,,159797319.355433,,871.0,,,81314942.8036532,195669.967592875,,,,,,,,,
4296595172,5427661061.48922,2008,,157155630.286693,,878.0,,,72545700.6604957,170779.335121829,,,,534028192.924337,,,,,18860513.5516697
4296595172,6524474603.44729,2009,,163846981.164533,,,,,83684641.347452,,,,,545084137.390483,,,,,22052339.2315181
4296595172,6134998327.87105,2010,,166009761.669136,,863.0,,,86776955.3319222,,,,,466528218.179386,,,,,21903551.6018995
4296595172,5512222653.72168,2011,,140686166.864819,24160517.7993528,878.0,,,58476055.857848,150256.985067913,,,,148935394.174757,,,,,24160517.7993528
4296595172,4747184399.40891,2012,,134457832.75781,,880.0,,,-103514373.063308,156941.109168185,,,,38044986.1067131,,,,,
4296595172,4173616570.91019,2013,,273729466.812074,,,,,-372818967.936661,,,,,12370453.8582071,,,,,
4296595172,5218208431.62161,2014,,125550216.563677,,,,,-294469693.576246,,,,,,,,,,
4296595172,4157712231.62216,2015,,170734158.760625,,,,,55536697.2117931,,,,,,,,,,
4296595172,3797689234.65097,2016,,148723725.135985,,,,,87800913.3898526,,,,,,,,,,
4296595172,4385724739.38652,2017,,138963837.015371,,,,,54053609.0569105,,,,,,,,,,
4296595172,4276439352.23415,2018,,145905977.400351,,,,,81345893.9915444,,,,,,,,,,
4296595172,4286092863.70872,2019,,125875532.387219,,,,,64993363.4799905,,,,,,,,,,
4296721060,2996826841.88305,2012,,92027922.1452085,,,,,-35374976.6967161,,,,,,,,,,
4296721060,2496615993.62234,2013,,177819947.264637,,,,,-153665901.734603,,,,,,,,,,
4296721060,2072299038.28706,2014,,96744972.5184007,,,,,-34011043.0498158,,,,,,,,,,
4296721549,2729264087.46846,2016,,43988987.991513,,,,,,,,,4611373.91095936,,,4611373.91095936,,,
4297820783,22048224.1599319,2003,,11629.2168465775,,,,,-357055.721246084,,210590.58057046,,152076.237804098,16988.5496495688,,152076.237804098,,,
4297820783,42076512.8379143,2004,,22909.3901076356,,4.0,,,-471600.20872482,,271991.734052904,,219451.13051287,19556.8256632313,,219451.13051287,,,
4297820783,41152976.1021226,2005,,1446475.42324939,,,,,-663544.441726981,,895632.956263111,,1099766.89003384,20399.025239152,,1099766.89003384,,,
4297820783,47401110.7272892,2006,,1792712.88753049,,14.0,,,-491872.156035321,,1018575.66122412,,1080443.27145246,,,1080443.27145246,,,
4297826062,181032813.480195,2007,,10297417.5730029,,3.0,,,8830666.50721563,,192629.586554662,,,,,,,,
4297826062,122181786.667785,2008,,7429073.35744593,,3.0,,,2269075.24985539,2353306.96150925,517811.651436931,,,66020637.8160775,,,,,
4297826062,88440130.5617591,2009,,8032827.56373958,,3.0,,,3514901.35055209,2749002.65322873,406655.707681521,,,32806090.0188971,,,,,
4297826062,66447338.6395559,2010,,2407415.57529612,,3.0,,,-1479165.43541879,808927.83091432,384604.298723376,,,17010126.412949,,,,,
4297885257,3501349.47844482,2007,,101456.87446206,,1.0,,,45244.2818547026,,13710.388440819,,,,,,,,
4297885257,1392584.6717267,2008,,122083.760564894,,1.0,,,-36772.2170376187,116017.388630296,88253.3208902849,,,195478.67656309,,,,,
4297885257,679772.948519727,2009,,4891.62065262875,,1.0,,,-171678.036348445,5022.04661283857,128808.029123697,,,75401.9927847449,,,,,
4298007877,4692737.4301676,1998,,2623127.06651155,,,,,183569.519452957,,1119114.92781323,,1267047.38154048,,,1267047.38154048,,,
4298007877,4229186.77299741,1999,,2885441.18211235,,,,,214496.693837017,,1224608.04234537,,1382450.83957546,,,1382450.83957546,,,
4298007877,3728671.85427536,2000,,2822593.19569008,,,,,477754.476676682,,1170814.87641218,,1118618.68511345,,,1118618.68511345,,,
4298007877,3520426.57224751,2001,,2937454.69303868,,,,,611797.862037826,,1221527.1549494,,1092365.20422788,,,1092365.20422788,,,
4298130548,13047922.8656805,2004,,2823970.25848801,,2.0,,,1015055.69204183,,232204.758757374,,,,,,,,
4298130548,13227694.8596834,2005,,2992943.93109695,,2.0,,,1037695.31094103,1423517.74226548,403395.819669856,,,,,,,,
4298130548,15705925.4003774,2006,,3563096.50998352,,3.0,,,1666543.94428512,1496724.79406711,428094.468682644,,,,,,,,
4298130548,23534904.0776132,2007,,8505924.98868408,,2.0,,,5533512.77471453,3620395.36071194,618338.518680935,,1785092.57499463,,,1785092.57499463,,,
4298130548,33014634.9645658,2008,,4064065.42699762,,2.0,,,-1160531.16970725,1931060.51075607,1241430.04719001,,3555137.94319698,3936260.99719042,,3555137.94319698,,,
4298130548,21828955.5059268,2009,,1182026.38577621,185264.559354063,2.0,,,-3815702.55464096,606771.459657562,241874.466016058,,1795286.13393571,4401133.82580313,,1795286.13393571,,,
4298130548,22383142.2647315,2010,,2711994.83251081,,11.0,,,-243911.559837186,420586.634287389,381002.747206817,,2371690.67906278,213848.652264063,,2371690.67906278,,,
4298130548,20386919.0938511,2011,,2066849.68619957,155176.699029126,12.0,,,-41437.8279533648,167094.864218377,411615.850493647,,2251420.04584803,477558.058252427,,2251420.04584803,,,
4298130548,17758866.371121,2012,,2080891.72394759,158164.450073886,8.0,,,-355750.765358178,213495.619590458,357497.137989926,,1939202.7768243,180095.56681444,,1939202.7768243,,,
4298130548,17523732.0284795,2013,,1932969.20257254,164766.19842208,8.0,,,-722442.932406238,250021.648294252,248654.90029918,,1676220.89051497,338046.567886302,,1676220.89051497,,,
4298130548,14861629.4683361,2014,,1360512.12447981,,,,,-347290.155841239,,209751.591225516,,1393825.78440194,238013.572854291,,1393825.78440194,,,
4298130548,11888473.1920809,2015,,1284000.26911026,,,,,-18670.9784601652,,170404.455413062,,1075540.05457996,427349.659538884,,1075540.05457996,,,
4298130548,9570199.74768713,2016,,1347698.64824474,,,,,-1138975.05012953,,165120.827905048,,1060637.02570359,581760.302775442,,1060637.02570359,,,
4298130548,10604361.7518984,2017,,1677279.01395039,,,,,220926.836916874,,181282.77730562,,1120542.20964487,3048007.48551481,,1120542.20964487,,,
5000688202,8150995.63215054,2006,,5638149.91111518,,49.0,,,-667133.488756496,,1362847.57037623,,4749945.00252097,,,4749945.00252097,,,
5000688202,8372941.8630097,2007,,3841254.61089153,,21.0,,,-474269.75694481,116782.968435751,1055994.68329454,,3238721.42800517,,,3238721.42800517,,,
5000688202,7541839.34185004,2010,,975954.109633139,0.0,2.0,,,633492.210140186,,125304.532774908,,160434.92087287,4933449.26760752,,160434.92087287,,,
5000688202,74604938.5159384,2012,,16610085.7436072,962585.761030188,416.0,,,425726.55356434,,2856147.42962092,,13432025.7688484,12270446.2212371,,13432025.7688484,,,
5000688202,81059967.83682,2013,,74255567.8291423,1121413.25562856,399.0,,,4871989.46893702,188557.615199113,13528075.9875834,,55985892.2437898,20872978.5303901,,55985892.2437898,,,
5000688202,71574472.872437,2014,,76917287.594136,,,,,5799277.35959153,,13086852.6712816,,58055471.6599659,20063930.3211758,,58055471.6599659,,,
5000688202,44219614.2526689,2015,,45261340.2995967,,,,,4444138.02854415,,7809992.91506111,,32906234.6529913,9756628.40325366,,32906234.6529913,,,
5000688202,40752688.1833474,2016,,20075665.5668953,,,,,3810484.3895175,,3629235.37265677,,13219395.8218987,10171444.4911691,,13219395.8218987,,,
5000688202,45741716.1502381,2017,,21133818.6383511,,,,,3299900.96033834,,3706159.62292282,,14143666.0801505,,,14143666.0801505,,,
5000688202,41816257.2254335,2018,,24162353.814906,,,,,2788783.33087737,,3950138.76151509,,16655147.3680628,,,16655147.3680628,,,
5001446365,5221976.06253053,2020,,1125150.36629665,,11.0,,,146469.258190141,,636197.339329875,,,,,,,,
5035303992,332589366.721103,2014,,331586416.15467,,,,,,,,,220802125.014432,,,220802125.014432,,,
5036227711,133883371.073695,2019,,4907017.97086554,,34.0,,,-2622523.51864461,,4839859.87819859,,,,,,,,
5036227711,125853180.263801,2020,,3623638.51239733,,34.0,,,2005210.11138525,114031.760970143,3620030.34414885,,,,,,,,
5062241098,,2015,14441207.7233021,,,,,,,,,,,,,,,,
5082931636,,2020,,8560881.18538635,,20.0,,,,,,,,,,,,,
5082931638,,2019,,8841034.85666778,,38.0,,,,,,,,,,,,,
5082931837,,2018,,7181875.69321894,,4.0,,,,,,,,,,,,,
5082931926,,2018,,7134726.96385385,,16.0,,,,,,,,,,,,,
5082932146,,2019,,10899734.6186619,,10.0,,,,,,,,,,,,,
5082932146,,2020,,5629525.56728821,,11.0,,,,557971.317608269,,,,,,,,,
5082932640,,2019,,6973322.28967055,,8.0,,,,,,,,,,,,,
5082932662,,2018,,8638805.84812665,,60.0,,,,,,,,,,,,,
5082933059,,2018,,6517859.70992006,,40.0,,,,,,,,,,,,,
5082933065,,2018,,7041976.99340743,,200.0,,,,,,,,,,,,,
5082933097,,2019,,15035016.1297203,,110.0,,,,,,,,,,,,,
5082933104,,2020,,1685108.94924506,,29.0,,,,,,,,,,,,,
5082933567,,2020,,4520.3415368431,,65.0,,,,,,,,,,,,,
5082933606,,2020,,5287952.74777358,,49.0,,,,,,,,,,,,,
5082933692,,2019,,5976566.48270193,,17.0,,,,,,,,,,,,,
5082933875,,2021,,2530057.30682903,,8.0,,,,,,,,,,,,,
5082933926,,2019,,8702115.72464173,,25.0,,,,,,,,,,,,,
5082933926,,2020,,10705794.7758571,,26.0,,,,436926.223858386,,,,,,,,,
5082933970,,2018,,5278718.46747739,,10.0,,,,,,,,,,,,,
5082934108,,2016,,11724517.7538127,,6.0,,,,,,,,,,,,,
5082934358,,2018,,10286137.9954486,,10.0,,,,,,,,,,,,,
5082934368,,2020,,11356580.4004375,,19.0,,,,,,,,,,,,,
5082934691,,2019,,4996211.31399926,,6.0,,,,,,,,,,,,,
5082935153,,2016,,5276098.44823308,,6.0,,,,,,,,,,,,,
5082935225,,2021,,5725140.59149771,,55.0,,,,,,,,,,,,,
5082935231,,2020,,25711133.7444712,,5.0,,,,,,,,,,,,,
5082935263,,2020,,7193797.81838383,,31.0,,,,,,,,,,,,,
5082935326,,2018,,10562445.5891604,,43.0,,,,,,,,,,,,,
5082935450,,2020,,6347150.28179938,,6.0,,,,,,,,,,,,,
5082937443,,2019,,5080177.2796,,125.0,,,,,,,,,,,,,
5082937710,,2019,,5514311.28545703,,996.0,,,,,,,,,,,,,
5082937915,,2020,,6655715.83411786,,21.0,,,,,,,,,,,,,
5082937919,,2018,,7181216.911542,,343.0,,,,,,,,,,,,,
5082937919,,2020,,9697787.75310913,,343.0,,,,,,,,,,,,,
5082937941,,2018,,6474497.89926265,,5.0,,,,,,,,,,,,,
5082937942,,2018,,5751527.75206967,,129.0,,,,,,,,,,,,,
5082937952,,2018,,6024003.34618269,,30.0,,,,,,,,,,,,,
5082937960,,2018,,13397119.424928,,23.0,,,,,,,,,,,,,
5082937964,,2018,,5884974.21836897,,51.0,,,,,,,,,,,,,
5082937970,,2017,,7997766.63905559,,6.0,,,,,,,,,,,,,
5082937978,,2018,,5387119.5964482,,160.0,,,,,,,,,,,,,
5082938119,,2019,,5152542.4194821,,4.0,,,,,,,,,,,,,
5082938227,,2020,,5451003.63155376,,12.0,,,,,,,,,,,,,
5082938373,,2020,,4542356.70271227,,31.0,,,,,,,,,,,,,
5082938524,,2019,,26496509.9231719,,16.0,,,,,,,,,,,,,
5082939007,,2016,,6040205.91169294,,20.0,,,,,,,,,,,,,
5082939022,,2014,,7078744.82801346,,6.0,,,,,,,,,,,,,
5082939040,,2019,,5867260.23924879,,30.0,,,,,,,,,,,,,
5082939110,,2020,,12647311.1976549,,19.0,,,,,,,,,,,,,
5082939137,,2020,,5435506.57433715,,9.0,,,,,,,,,,,,,
5082939475,,2018,,5708672.48219501,,29.0,,,,,,,,,,,,,
5082939476,,2017,,7232681.22739775,,100.0,,,,,,,,,,,,,
5082939553,,2016,,12153889.4513139,,113.0,,,,,,,,,,,,,
5082939578,,2019,,6433002.860005,,73.0,,,,,,,,,,,,,
5082939684,,2018,,5792978.73361953,,9.0,,,,,,,,,,,,,
5082939693,,2020,,8722785.18271954,,23.0,,,,,,,,,,,,,
5082939711,,2018,,6380973.65831779,,14.0,,,,,,,,,,,,,
5082355718,,2018,,3373288.59503494,,8.0,,,,,,,,,,,,,
5082355746,,2019,,1253571.17471503,,7.0,,,,,,,,,,,,,
5082355746,,2020,,1527734.40335899,,8.0,,,,221183.312278502,,,,,,,,,
5082358929,,2019,,5467941.71068295,,11.0,,,,,,,,,,,,,
5082358958,,2020,,10634695.9050943,,8.0,,,,,,,,,,,,,
5082360954,,2020,,6042151.35069441,,2.0,,,,,,,,,,,,,
5082535002,,2020,,37226106.3399916,,87.0,,,,,,,,,,,,,
5083221833,,2018,,13649.6706030548,,24.0,,,,,,,,,,,,,
5083222324,,2020,,4865991.17912564,,13.0,,,,,,,,,,,,,
5083224798,,2017,,6598324.11851836,,7.0,,,,,,,,,,,,,
5083225568,,2016,,5460564.89213822,,65.0,,,,,,,,,,,,,
5083253201,,2019,,25437442.2197485,,27.0,,,,,,,,,,,,,
5083253230,,2020,,21897809.5191857,,28.0,,,,,,,,,,,,,
5083253452,,2016,,5024720.8474836,,5.0,,,,,,,,,,,,,
5083253705,,2018,,5692822.61951405,,8.0,,,,,,,,,,,,,
5083253741,,2014,,6059455.37589926,,21.0,,,,,,,,,,,,,
5083253862,,2015,,17296040.7579802,,8.0,,,,,,,,,,,,,
5083254219,,2014,,15215648.8874346,,7.0,,,,,,,,,,,,,
5083254245,,2019,,4698958.70768778,,17.0,,,,,,,,,,,,,
5083254352,,2020,,3616798.67921398,,15.0,,,,,,,,,,,,,
5083254809,,2015,,9878647.44105691,,17.0,,,,,,,,,,,,,
5083254919,,2017,,4995911.93830629,,44.0,,,,,,,,,,,,,
5083255113,,2019,,13900978.7770489,,31.0,,,,,,,,,,,,,
5083255168,,2018,,5552686.00132269,,18.0,,,,,,,,,,,,,
5083255296,,2019,,8889271.67484692,,12.0,,,,,,,,,,,,,
5083255371,,2015,,8297108.02364348,,7.0,,,,,,,,,,,,,
5083255375,,2019,,7654602.87562451,,27.0,,,,,,,,,,,,,
5083255579,,2020,,3429971.79275541,,29.0,,,,,,,,,,,,,
5083255818,,2014,,5578500.95704357,,3.0,,,,,,,,,,,,,
5083255973,,2020,,17316304.7353492,,16.0,,,,,,,,,,,,,
5083256304,,2015,,5172970.28247426,,8.0,,,,,,,,,,,,,
5083256506,,2015,,7213837.60007659,,23.0,,,,,,,,,,,,,
5083256571,,2019,,481151.376175747,,6.0,,,,,,,,,,,,,
5083256599,,2019,,16981206.7834597,,9.0,,,,,,,,,,,,,
5083256726,,2020,,5625187.70864368,,20.0,,,,,,,,,,,,,
5083257074,,2019,,14780798.4363417,,7.0,,,,,,,,,,,,,
5083257122,,2017,,19808259.355391,,12.0,,,,,,,,,,,,,
5083257419,,2018,,6155091.46393751,,12.0,,,,,,,,,,,,,
5083257435,,2015,,26055396.004485,,50.0,,,,,,,,,,,,,
5083257705,,2017,,12756405.6424732,,6.0,,,,,,,,,,,,,
5083257914,,2018,,3739099.76719681,,4.0,,,,,,,,,,,,,
5083258075,,2019,,8774998.22300518,,5.0,,,,,,,,,,,,,
5083258081,,2020,,8132914.05278993,,20.0,,,,,,,,,,,,,
5083258573,,2020,,4084715.10848069,,25.0,,,,,,,,,,,,,
5083258871,,2019,,12854474.5338667,,32.0,,,,,,,,,,,,,
5083258871,,2020,,13992484.5826271,,59.0,,,,333925.205982524,,,,,,,,,
5083258897,,2019,,5507464.85944024,,8.0,,,,,,,,,,,,,
5083259292,,2020,,11157811.1871783,,12.0,,,,,,,,,,,,,
5083259424,,2020,,6169533.31873435,,11.0,,,,,,,,,,,,,
5083259525,,2018,,5943976.55861026,,12.0,,,,,,,,,,,,,
5083260410,,2020,,8083659.69181449,,1.0,,,,,,,,,,,,,
5083260512,,2019,,5409516.18643304,,7.0,,,,,,,,,,,,,
5083260767,,2016,,5459701.83462405,,6.0,,,,,,,,,,,,,
5083261244,,2019,,9147031.34065535,,7.0,,,,,,,,,,,,,
5083261263,,2016,,7426609.90941195,,15.0,,,,,,,,,,,,,
5083261901,,2020,,31223868.0059497,,78.0,,,,,,,,,,,,,
5083261927,,2020,,5497805.74060374,,20.0,,,,,,,,,,,,,
5083262096,,2017,,6671845.51761045,,6.0,,,,,,,,,,,,,
5083262311,,2019,,10898078.6703807,,7.0,,,,,,,,,,,,,
5083262542,,2017,,9804920.07892062,,7.0,,,,,,,,,,,,,
5083262882,,2016,,2432096.07492421,,7.0,,,,,,,,,,,,,
5083263077,,2019,,4979057.54453295,,27.0,,,,,,,,,,,,,
