Instrument,Cost of Revenues - Total,Date
5058543184,11565610.0974949,2016
5058543184,12078375.8137986,2017
5058543184,10632620.6178212,2018
5058543184,8586864.42266176,2019
5058543184,8436323.94164293,2020
5058543188,1977817.41636724,2014
5058543188,4346994.23561631,2015
5058543188,3343975.57576416,2016
5058543188,3354687.2585429,2017
5058543188,3453612.51934759,2018
5058543188,4310380.2693897,2019
5058543188,4818912.87921627,2020
5058543216,9550.05995348739,2014
5058543216,7580391.26898835,2015
5058543216,6209338.01804997,2016
5058543216,6290477.60985141,2017
5058543216,6903535.67589276,2018
5058543216,4435727.65181132,2019
5058543216,2359913.82141916,2020
5058543239,5752637.78064902,2014
5058543239,5483213.90586018,2015
5058543239,5128168.11094949,2016
5058543239,4262599.98289567,2017
5058543239,3619264.90917636,2018
5058543239,3573879.08864558,2019
5058543239,3569095.01067294,2020
5058543549,8240821.95063759,2016
5058543549,36595289.1650486,2017
5058543549,46994119.5471757,2018
5058543549,55704058.2611727,2019
5058543549,42251800.6399011,2020
5058543553,34803.7969224684,2015
5058543553,8621710.29092563,2016
5058543553,10088282.4698891,2017
5058543553,11660108.1582959,2018
5058543553,9424371.47962221,2019
5058543553,9626946.64744163,2020
5058543555,7352360.56864529,2016
5058543555,9097777.17810826,2017
5058543555,8746495.37446282,2018
5058543555,10544876.9825582,2019
5058543555,10898522.7379668,2020
5058543562,0.0,2015
5058543562,0.0,2016
5058591271,0.0,2014
5058591271,0.0,2015
5058591271,0.0,2016
5058591271,0.0,2017
5058621410,0.0,2014
5058621410,0.0,2015
5058621410,0.0,2016
5058621410,0.0,2017
5058621432,1275728.84212002,2014
5058621432,2589651.0895811,2015
5058621432,9785231.2127755,2016
5058621432,11285632.4906542,2017
5058621432,12423068.3858368,2018
5058621432,12967539.3221209,2019
5058621432,15422526.3829688,2020
5058621594,1427733.96304637,2014
5058621594,1886241.49392307,2015
5058621594,4620356.71609112,2016
5058621594,2417951.9080202,2017
5058621594,1002399.87341816,2018
5058621594,1208430.66320085,2019
5058621594,844837.629009364,2020
5058621695,246709.882131758,2014
5058621695,193906.868568038,2015
5058621695,2711991.71731108,2020
5058621696,536076.698722426,2014
5058621696,420877.344212422,2015
5058621696,359436.556417004,2016
5058621696,400125.869182547,2017
5058621696,406198.844546704,2018
5058621696,385028.030396731,2019
5058621696,360397.216061437,2020
5058621782,2030428.65260186,2015
5058621782,4025665.59655503,2016
5058621782,5372755.50432316,2017
5058621782,5940243.04818028,2018
5058621782,3929902.05323695,2019
5058621782,6314364.00866209,2020
5058621790,6525.87430154972,2014
5058621790,9446.74487895572,2015
5058621790,7269.77120074178,2016
5058621790,6902.89786422676,2017
5058621790,14880.4299697703,2018
5058621850,1008327.16342238,2014
5058621850,4111198.51146658,2015
5058621850,1195341.06792525,2016
5058621850,1262503.68832568,2017
5058621850,1011623.28042422,2018
5058621850,1198307.326508,2019
5058621850,881207.99026327,2020
5058622136,467634.602389099,2014
5058622136,372897.824169305,2015
5058622136,404485.30254619,2016
5058622136,434640.358503681,2017
5058622136,464244.819304816,2018
5058622136,457028.840807701,2019
5058622136,445510.260872631,2020
5058622194,0.0,2014
5058622194,0.0,2015
5058622194,0.0,2016
5058622194,0.0,2017
5058622194,0.0,2018
5058622194,0.0,2019
5058622194,0.0,2020
5058622233,1418502.23842466,2014
5058622233,2436265.78457279,2015
5058622233,4130302.63121489,2016
5058622233,4726305.17451189,2017
5058622233,3511658.4941057,2018
5058622233,2103379.12499154,2019
5058622233,2662609.08604845,2020
5058622254,1627648.55140603,2014
5058622254,4026923.60320432,2015
5058622254,3649782.67250356,2016
5058622254,5008597.36611737,2017
5058622254,6900584.18565082,2018
5058622254,5898379.18589451,2019
5058622254,5550159.79052648,2020
5058978015,0.0,2014
5058978015,0.0,2015
5058978015,75256356.9375333,2020
5058990316,407310.057016237,2014
5058990316,318206.14329114,2015
5058990316,196998.881882396,2016
5058990316,339089.719646227,2017
5058990316,594233.368710165,2018
5058990316,600461.734849142,2019
5058990316,929097.410213429,2020
5058991453,2134438.39960443,2014
5058991453,2083628.74218335,2015
5058991453,2233249.87755246,2016
5058991453,2135780.81988602,2017
5058991453,1802745.64402366,2018
5058991453,1223672.54091818,2019
5058991453,1184756.51849969,2020
5058991476,865553.767117741,2014
5058991476,2923643.24076207,2015
5058991476,2677897.68656833,2016
5058991476,990868.602194795,2017
5058991476,1840254.16584828,2018
5058991476,868673.28453171,2019
5059013504,0.0,2014
5059013504,0.0,2015
5059013504,0.0,2016
5059013504,0.0,2017
5059013504,0.0,2018
5059013504,0.0,2019
5059075330,16889816.7286359,2017
5059075330,12558468.0006857,2018
5059075330,12103415.8518332,2019
5059075330,13266649.2216046,2020
5059077849,3094554.74350634,2015
5059077849,3300714.47829089,2016
5059077849,4465448.2973269,2017
5059077849,5021468.73161702,2018
5059083696,1591.67665891457,2014
5059083696,1242.99274723102,2015
5059083696,232751.855000798,2016
5059083696,75205.255678681,2017
5059083696,18815.7502923542,2018
5059083696,17403.0394832201,2019
5059083696,9172.58377664503,2020
5059958636,0.0,2014
5059958636,0.0,2015
5059958636,0.0,2016
5059958636,0.0,2017
5059958636,0.0,2018
5059958636,0.0,2019
5059958636,0.0,2020
5059973827,8276.71862635574,2014
5059973827,1118.69347250791,2015
5059973827,0.0,2016
5059973827,0.0,2017
5059973827,23734.900695584,2018
5059973827,25478.959766283,2019
5059973827,4799.60779010496,2020
5059975803,3046202.32563905,2015
5059975803,2697680.99836051,2016
5059975803,2471964.05622099,2017
5059975803,2526352.66833877,2018
5059975803,2249996.88900376,2019
5059975803,3166781.21991125,2020
5060000694,0.0,2018
5060000694,0.0,2019
5060000694,0.0,2020
5060031263,2741180.4489879,2016
5060031263,3329618.83998334,2017
5060031263,3576222.3431481,2018
5060031263,3346160.88573443,2019
5060031263,3861444.45406578,2020
5060525022,6287450.02306885,2017
5060525022,2852615.31883299,2018
5060525022,3126404.85775024,2019
5060525022,1748550.44691068,2020
5060542583,3933184.57275543,2016
5060542583,3898562.94816119,2017
5060542583,5094395.13634491,2018
5060542583,4551065.44289619,2019
5060542583,5391772.73345302,2020
5060542594,23371807.8779101,2015
5060542594,22551970.9877883,2016
5060542594,27847107.3949414,2017
5060542594,28963208.6536311,2018
5060542594,29157727.2018478,2019
5060542594,26083976.1169964,2020
5060542594,32104446.1189497,2021
5060542609,1359834.06547073,2015
5060542609,1722459.06826756,2016
5060542609,4525757.8260354,2017
5060542609,1284267.19152323,2018
5060542639,7762685.52346749,2016
5060542639,3431466.85934851,2017
5060542639,6382474.66943064,2018
5060542639,9039570.93993768,2019
5060542639,8649639.84342537,2020
5060557290,49256402.7506738,2019
5060557290,11861537.3765636,2020
5060558956,1240871.1232898,2014
5060558956,2277411.31147667,2015
5060558956,738298.894895006,2016
5060558956,1446580.96470506,2017
5060558956,1674970.71229976,2018
5060558956,1625079.90259324,2019
5060562440,4409421.84819102,2014
5060562440,5915278.18479768,2015
5060562440,7567831.8199722,2016
5060562440,9771960.20284774,2017
5060562440,27609346.5319279,2018
5060562440,27323568.2061482,2019
5060564009,0.0,2014
5060564009,0.0,2015
5060564009,0.0,2016
5060564009,0.0,2017
5060564009,0.0,2018
5060564009,0.0,2019
5060564009,0.0,2020
5060565636,0.0,2014
5060565636,0.0,2015
5060565636,0.0,2016
5060565636,0.0,2017
5060565636,0.0,2018
5060565636,0.0,2019
5060578287,260859300.066571,2015
5060578287,133335282.151057,2016
5060578287,1712669.05510145,2017
5060578287,1894339.80347878,2018
5060578287,2867093.93382407,2019
5060580505,2307612.82009434,2014
5060580505,2498912.61903323,2015
5060580505,3969175.89902795,2016
5060580505,29722667.1686474,2017
5060580505,36421020.6492335,2018
5060580505,38768398.4461654,2019
5060580505,41923720.7829597,2020
5060581545,4369629.93171816,2014
5060581545,3792370.87180183,2015
5060581545,3880985.23200256,2016
5060581545,3417539.96014875,2017
5060581545,1495667.68010203,2018
5060582849,0.0,2016
5060582849,5837429.52370979,2017
5060582849,12525632.6717441,2018
5060582849,14370929.5256763,2019
5060582849,10538125.5219053,2020
5060596375,1007849.6604247,2014
5060596375,3958186.10428245,2015
5060596375,2190942.19269569,2016
5060596375,2125244.81788273,2017
5060596375,2421451.78598989,2018
5060596375,1364603.03712543,2019
5060596375,1580990.80606057,2020
5060601053,184357655.116707,2014
5060601053,114450333.35007,2015
5060601053,99970909.5993319,2016
5060601053,95525767.2313177,2017
5060601053,112707250.538619,2018
5060601053,115069742.893984,2019
5060601053,99429089.6810002,2020
5060672849,2180756.19037885,2014
5060672849,5313048.19876425,2015
5060672849,5007442.23838635,2016
5060672849,5229368.99430132,2017
5060672849,6075396.70550902,2018
5060672849,4998539.67379154,2019
5060672849,6891916.81273805,2020
5060673487,11034792.4128181,2015
5060673487,15145197.7661093,2016
5060673487,16816549.1284981,2017
5060673487,15348856.0669178,2018
5060673487,14779844.0808539,2019
5060673487,15207077.3221686,2020
5060673603,0.0,2014
5060673603,3554337.76070709,2015
5060673603,3962621.18728958,2016
5060673603,4529754.24058838,2017
5060673603,5149981.5359014,2018
5060673603,4269431.94119389,2019
5060673603,3649088.47384135,2020
5060673852,2486482.69156092,2015
5060673852,3973823.78553335,2016
5060673852,4144160.7879621,2017
5060673852,4071211.8524731,2018
5060673852,2959881.6564206,2019
5060673852,3910720.42737752,2020
5062165127,70104.7909438293,2015
5062165127,289837.435413181,2016
5062165127,331460.200954186,2017
5062165127,305971.155080896,2018
5062165175,0.0,2016
5062165175,0.0,2017
5062165175,0.0,2018
5062388231,3433724.05627639,2014
5062388231,5620316.00587976,2015
5062388231,6902468.99023873,2016
5062388231,3358199.25921067,2017
5062388231,2957024.28614154,2018
5062388231,1772038.90267376,2019
5062388231,37863.5725663836,2020
5062388318,491032.249275143,2014
5062388318,394028.700872232,2015
5062388318,389349.8772594,2016
5062388318,400610.283067756,2017
5062388318,427843.106320916,2018
5062388318,413236.878709402,2019
5062388318,335012.623749326,2020
5062388420,0.0,2014
5062388420,0.0,2015
5062388420,0.0,2016
5062388447,3316735.82184617,2014
5062388447,4556189.91497529,2015
5062388447,4378785.79438778,2016
5062388447,5974639.75669521,2017
5062388447,6219773.76984381,2018
5062388447,3824687.59884493,2019
5062388447,3008074.18898511,2020
5062388646,2877114.72865397,2014
5062388646,3481746.9842688,2015
5062388646,2920302.84431109,2016
5062388646,3278876.48550771,2017
5062388646,3086397.94174648,2018
5062388646,3150063.89181893,2019
5062388646,3251254.3170171,2020
5062388819,0.0,2014
5062388819,0.0,2015
5062388819,0.0,2016
5062389008,3043763.27484232,2014
5062389008,2500155.61178047,2015
5062389008,2577908.53841386,2016
5062389008,2619346.9807958,2017
5062389008,4045632.2703763,2018
5062389008,5687154.05961778,2019
5062389024,0.0,2014
5062389024,0.0,2015
5062389024,0.0,2016
5062389024,0.0,2017
5062389024,0.0,2018
5062389024,0.0,2019
5062389024,0.0,2020
5062389128,31196.8625147255,2014
5062389128,23989.7600215586,2015
5062389128,19783.3117921826,2016
5062389128,21072.0040065869,2017
5062389128,16110.2175705777,2018
5062389128,0.0,2019
5062389128,0.0,2020
5062455107,4161288.54125083,2016
5062455107,4706928.61910353,2017
5062455107,4894308.69369353,2018
5062455107,4953269.02206395,2019
5062455107,5464940.0877644,2020
5062459910,4659469.00085199,2011
5062459910,4080954.70569006,2012
5062459910,5137042.05194427,2013
5063190870,0.0,2014
5063190870,0.0,2015
5063190870,0.0,2016
5063190870,0.0,2017
5063190870,0.0,2018
5063190870,0.0,2019
5063190870,0.0,2020
5063191219,0.0,2014
5063191219,0.0,2015
5063191219,5709034.74754647,2016
5063191219,2500786.68239092,2017
5063191219,370780.961643449,2018
5063191219,1963813.57305748,2019
5063191219,718661.273105049,2020
5063282442,1382580.83274506,2015
5063282442,2105969.29325095,2016
5063282442,1118027.24706213,2017
5063282442,1171618.64728927,2018
5063282442,1069433.83804729,2019
5063282442,1160971.79545094,2020
5063313957,0.0,2016
5063313957,0.0,2017
5063313957,0.0,2018
5063313957,0.0,2019
5063313957,0.0,2020
5063353452,1424.02355714692,2016
5063353452,9578899.36763816,2017
5063353452,5566012.47134914,2018
5063353452,4855382.92572426,2019
5063353452,3637559.01628597,2020
5063737684,0.0,2014
5063737684,124.299274723102,2015
5063737684,1310.94234767475,2016
5063737684,1332.13818432446,2017
5063737684,1352.76636088821,2018
5063737684,1251.19891709425,2019
5063737684,0.0,2020
5063763695,2404928.01211674,2013
5063763695,1889721.87361531,2015
5063763695,162795.204265791,2016
5063763810,3741554.32211047,2014
5063763810,3638736.96824408,2015
5063763810,4364127.07540924,2016
5063763810,4639110.67517429,2017
5063763810,5104110.45839129,2018
5063763847,4179583.73864376,2014
5063763847,3398342.1709296,2015
5063763847,4384148.74035554,2016
5063763847,5144112.15050456,2017
5063763847,5477842.91027667,2018
5063763847,4928586.27979036,2019
5063763847,4484326.88727051,2020
5063764057,7119728.86299074,2014
5063764057,7469516.31593534,2015
5063764057,1547984.55944975,2016
5063764057,3818392.45015912,2017
5063764057,4147950.59876348,2018
5063764057,3611528.80151451,2019
5063765506,46575164.8901603,2014
5063765506,38291634.5711987,2015
5063765506,25345401.8202124,2016
5063765506,25147620.229792,2017
5064611730,3795616.45113215,2018
5064611730,9831921.09052664,2019
5064611730,10446613.0000407,2020
5065875577,5787872.36444023,2018
5065875577,11508755.1301451,2019
5065875577,-14932.113124771,2020
5066545550,1218008.59301167,2015
5066545550,5107073.85680963,2016
5066545550,2718530.72379232,2017
5066545550,2375211.77219953,2018
5066545550,2790514.82118848,2019
5066545550,2120146.7478157,2020
5066545600,0.0,2016
5066545600,4633055.50160918,2017
5066545600,4942639.34640527,2018
5066545600,5621522.98914838,2019
5066545600,6485443.3618916,2020
5066545616,0.0,2016
5066545616,0.0,2017
5066545616,0.0,2018
5066545616,0.0,2019
5066545616,0.0,2020
5066545625,2600340.82720728,2015
5066545625,8331038.61947302,2016
5066545625,8626684.67474261,2017
5066545625,5989434.55221258,2018
5066545625,5446696.37682348,2019
5066545663,0.0,2015
5066545663,12770366.115008,2016
5066545663,12298420.8211547,2017
5066545664,0.0,2015
5066545664,24745347.7547085,2016
5066545664,25144713.7464807,2017
5066555711,2189407.42497271,2015
5066555711,2885741.6369633,2016
5066555711,2534090.13699903,2017
5066555711,2215585.34161472,2018
5066555711,1892722.72549531,2019
5066555711,2651943.29095933,2020
5066556120,2507613.56826385,2015
5066556120,1918862.06726465,2016
5066556120,2581078.2838643,2017
5066556120,3048151.54736137,2018
5066556120,3809445.7211276,2019
5066556120,2799771.21089456,2020
5066556777,2189780.32279688,2015
5066556777,3419533.52562105,2016
5066556777,4055876.35738278,2017
5066556777,4071088.87371302,2018
5066556777,3882242.74903127,2019
5066607259,25836971.5432186,2015
5066607259,16908891.9300401,2016
5066607259,4358998.34605224,2017
5066607259,3325099.71506321,2018
5066607259,1605743.19205632,2019
5066607259,706608.924654341,2020
5066620092,2327518.55000798,2016
5066620092,7734757.60860173,2017
5066620092,8833687.31536007,2018
5066620092,9557794.7823269,2019
5066620092,6385398.20395564,2020
5066621268,1459273.48524921,2015
5066621268,2700183.7064788,2016
5066621268,3373579.40006605,2017
5066621268,3862885.83289632,2018
5066621268,3748819.44632658,2019
5066621268,3788490.41565618,2020
5066621491,2313026.52912859,2011
5066621491,3063555.52292715,2012
5066621491,2077912.30508671,2013
5066621491,2580107.86410051,2014
5066625433,2435022.79182556,2015
5066625433,2897063.41178413,2016
5066625433,3644124.55495522,2017
5066625433,3008183.45033513,2018
5066625433,1997140.96239463,2019
5066625433,1989064.12617039,2020
5067168389,648145.778409502,2017
5067168389,1624918.3569469,2018
5067168389,1891471.52657821,2019
5067168389,1559125.92612787,2020
5067169661,306024.814368276,2015
5067169661,6686878.56233477,2016
5067169661,756170.074811085,2017
5067169661,415668.209072922,2018
5067169661,6539561.75822726,2019
5067169661,454362.870796603,2020
5067179420,66630930.4618522,2010
5067179420,72917696.7240905,2011
5067179420,72304866.5481956,2012
5067179420,66567112.9382178,2013
5067179420,68556856.2204341,2014
5067179420,54322387.7329624,2015
5067179420,56146588.1617159,2016
5067179420,29262352.8742276,2017
5067179420,24676672.0402823,2018
5067179420,18969426.782066,2019
5067179420,21377773.0709802,2020
5067496226,101457309.205765,2020
5067508797,0.0,2015
5067508797,11172446.5697695,2016
5067508797,4937994.04234817,2017
5067508797,8873163.49734599,2018
5067508797,7295285.90415219,2019
5067508797,1663010.77029592,2020
5068308116,160118.345625131,2018
5068308116,170845.524861415,2019
5068308116,3470223.09019678,2020
5068340548,60521454.3639602,2020
5068476941,309899.445490666,2014
5068476941,317211.749093355,2015
5068476941,226793.026147731,2016
5068476941,246324.460628723,2017
5068476941,269569.442096995,2018
5068476941,256950.75942872,2019
5068476941,653279.94920873,2020
5068481659,39948308.8745034,2020
5071150165,0.0,2018
5071150165,26656451.6926248,2019
5071153616,14715810.8003636,2020
5071514732,1908732.05821443,2016
5071514732,2550318.00215353,2017
5071514732,2472487.9714234,2018
5071532292,1654994.9312474,2019
5071532292,2416762.50924418,2020
5071536410,0.0,2018
5071536410,720804.321602389,2019
5071536410,4983699.41334321,2020
5073093345,203090.521373829,2017
5073093345,178688.138397324,2018
5073093345,8709936.89796139,2019
5073093345,10890203.4177973,2020
5073622555,76084291.9368764,2013
5073622555,81378289.2109886,2014
5073622555,63892810.3902676,2015
5073622555,68208687.8792483,2016
5073622555,76198788.5572444,2017
5073622555,86613325.8310691,2018
5073622555,1098153061.02781,2021
5073651375,2419165.33776816,2016
5073651375,3234552.6150111,2017
5073651375,5480794.40051861,2018
5073651375,8543413.69663176,2019
5073651375,9179836.51730563,2020
5073651385,3289631.05662419,2016
5073651385,4567296.31669207,2017
5073651385,5038439.80050817,2018
5073651385,5254807.96108366,2019
5073651385,4926530.75166551,2020
5073651386,3103715.5964085,2016
5073651386,3843703.07566128,2017
5073651386,5041883.20579043,2018
5073651386,4659009.7858346,2019
5073651386,4236027.17759575,2020
5073651420,2899208.59017124,2016
5073651420,616174.461985715,2017
5073651420,622395.504768656,2018
5073651420,581352.51502443,2019
5073651420,5374174.17155597,2020
5073651468,0.0,2016
5073651468,1984401.48075824,2017
5073651468,10969336.4629223,2018
5073651468,7284025.11389834,2019
5073651468,5598369.18432932,2020
5073651858,3858818.38866915,2016
5073651858,5276478.24463789,2017
5073651858,6553169.18842272,2018
5073651858,6523637.40837333,2019
5073651858,5998656.47402407,2020
5073651899,39056008.4573474,2020
5073651918,2427388.52158539,2016
5073651918,3285052.76254412,2017
5073651918,4708610.76597161,2018
5073651918,5137650.2443012,2019
5073651918,4177471.96255647,2020
5073651967,2569327.82486545,2016
5073651967,10068058.1901817,2017
5073651967,11908279.2961388,2018
5073651967,15609502.7082435,2019
5073651967,11371764.0660711,2020
5073652044,0.0,2016
5073652044,0.0,2017
5073652044,0.0,2018
5073652044,0.0,2019
5073652044,0.0,2020
5073652072,0.0,2016
5073652072,4172741.20718942,2017
5073652072,5054181.0817985,2018
5073652072,4577454.36551127,2019
5073652072,3183206.5443485,2020
5073652101,0.0,2015
5073652101,4041039.37499594,2016
5073652101,4703658.82537837,2017
5073652101,7890194.26802059,2018
5073652101,6257473.27510056,2019
5073652101,4295222.34034037,2020
5073652273,13548112.4569103,2016
5073652273,15870488.8106851,2017
5073652273,10325296.6963794,2018
5073652273,0.0,2019
5073652273,0.0,2020
5073652295,0.0,2016
5073652295,5918447.74601098,2017
5073652295,5929789.85357341,2018
5073652295,5729353.58673068,2019
5073652295,5377480.5680336,2020
5073665798,1553347.50541752,2016
5073665798,4616464.32604077,2017
5073665798,5169166.222474,2018
5073665798,3429081.25033095,2019
5073665798,7594046.10345496,2020
5073665865,2382935.65834151,2016
5073665865,2912780.69176109,2017
5073665865,2156678.51553604,2018
5073665865,5856179.6587816,2019
5073665865,5155098.7404254,2020
5073665871,3109316.89553038,2016
5073665871,4289848.26393867,2017
5073665871,4799123.13339103,2018
5073665871,4719294.82456732,2019
5073665871,4555574.39846584,2020
5073666464,2296505.36574785,2018
5073666464,2003851.9384045,2019
5073666464,1314025.95497985,2020
5073666482,2280149.19065711,2018
5073666482,1984970.20929198,2019
5073666482,1587923.5728685,2020
5073666674,0.0,2018
5073666674,0.0,2019
5073666674,0.0,2020
5073666678,3649025.7691159,2018
5073666678,3431583.64816514,2019
5073666678,2416762.50924418,2020
5073666772,137859.190050516,2018
5073666772,60057.5480205241,2019
5073666772,65274.6659454274,2020
5073666805,6003085.19458154,2018
5073666805,7662683.4043535,2019
5073666805,10887643.6269759,2020
5073666812,1912688.65553584,2018
5073666812,2765149.6067783,2019
5073666812,2592854.78616559,2020
5073666943,5148382.81202035,2018
5073666943,4339385.33519507,2019
5073666943,4324553.27683546,2020
5073667000,3125136.25117192,2018
5073667000,2715556.63151893,2019
5073667000,2765853.98251115,2020
5073674941,35633461.471199,2020
5074624637,712199.224518572,2016
5074624637,1167558.56682474,2017
5074624637,2749805.07540548,2018
5074624637,1721032.69558075,2020
5074753805,0.0,2018
5074753805,0.0,2019
5074753805,0.0,2020
5074857483,2052534.95081507,2019
5076370506,0.0,2019
5076370506,161736116.731448,2020
5076942523,4459368.92676196,2020
5076950843,2977813.25585038,2017
5076950843,2671650.92406453,2019
5076950843,3099480.05289889,2020
5078355367,361700.911381169,2016
5078355367,5988324.44895236,2017
5078355367,9386230.88440286,2018
5078521557,0.0,2018
5078521557,0.0,2020
5078521579,0.0,2018
5078521579,18913654.4315403,2020
5078521726,11759679.0334625,2020
5079897001,11238014.9956535,2020
5079901788,4144301.33982929,2020
5079905935,2104899.43470395,2017
5079905935,2403004.97197778,2018
5079905935,3103769.53188644,2019
5079909479,89985636.1535019,2017
5079909479,1091857.44327343,2020
5081122035,0.0,2017
5081122035,2164729.77128823,2020
5081169593,0.0,2019
5081169593,0.0,2020
5081414354,1297179.96133171,2018
5081414354,1333095.57348588,2019
5081414354,846117.524420059,2020
5081414396,2674542.07423607,2018
5081414396,2268878.61811628,2019
5081414396,1479132.46295946,2020
5081414745,2815967.64832892,2018
5081414745,3071920.83217859,2019
5081414745,3112172.34905495,2020
5081414822,1118996.07483255,2017
5081414822,2780795.72294583,2018
5081414822,3942072.80633959,2019
5081414847,6368455.09078144,2018
5081414847,2015795.20079494,2019
5081414847,1455241.08195982,2020
5081414874,311478.12818932,2017
5081414874,450102.261895531,2018
5081414874,574527.793658461,2019
5081414901,1918714.6147798,2018
5081414901,2009311.71549727,2019
5081414901,3996366.76194317,2020
5081414907,1741625.20026353,2018
5081414907,6466082.258187,2019
5081414907,3018739.98407424,2020
5081415014,10585765.7102305,2018
5081415014,9467594.71494001,2019
5081415014,6842640.8394263,2020
5081415017,2340808.99680068,2017
5081415017,3577452.1307489,2018
5081415017,2903122.72372696,2019
5081415017,2251336.0274119,2020
5081415042,744267.456008675,2018
5081415042,2352822.69091769,2019
5081415042,4863602.56063969,2020
5081415081,2126056.80427594,2018
5081415081,2300499.82711193,2019
5081415081,2005702.76650942,2020
5081415151,110926.841592833,2018
5081415151,2388197.49666463,2019
5081415151,3025886.06678395,2020
5081415194,6139219.37419493,2017
5081415194,4894308.69369353,2018
5081415194,3587869.76744582,2019
5081415196,4380380.45531609,2018
5081415196,5437369.25762332,2019
5081415196,6789738.49578426,2020
5081415218,0.0,2018
5081415218,0.0,2019
5081415218,0.0,2020
5081415290,36573.2483332716,2017
5081415290,3201383.08242198,2018
5081415290,7027529.33589402,2019
5081415290,3176380.43549146,2020
5081415371,0.0,2017
5081415371,1993854.63718914,2018
5081415371,3310672.33463139,2019
5081415371,2477237.56739951,2020
5081415458,8400591.26142439,2019
5081415458,6243457.40266475,2020
5081415484,22151672.1383045,2018
5081415484,33341948.7427276,2019
5081415484,42165194.3837774,2020
5081415544,0.0,2017
5081415544,4172792.30829979,2018
5081415544,4389319.54652274,2019
5081415544,4658605.97902676,2020
5081415556,5378599.05089151,2018
5081415556,5961849.09459801,2019
5081415556,7185012.86178712,2020
5081415654,3324484.82126281,2018
5081415654,4523084.08529572,2019
5081415654,4626075.30400494,2020
5081415748,0.0,2018
5081415748,0.0,2019
5081415748,0.0,2020
5081415750,5165968.7747119,2018
5081415750,4659692.2579712,2019
5081415750,4463955.21865029,2020
5081415781,0.0,2018
5081415781,4395916.77717651,2019
5081415781,5306979.6624945,2020
5081415828,996373.914174205,2018
5081415828,2120440.92840646,2019
5081415828,1191795.94325851,2020
5081415875,0.0,2018
5081415875,7048003.49999193,2019
5081415875,6913568.37676897,2020
5081437355,1854642.68077773,2018
5081437355,2146829.85102154,2019
5081437355,2470624.77444425,2020
5081437391,1573759.19275331,2018
5081437391,2463838.15847078,2019
5081437391,754818.318457173,2020
5081437472,1274674.84823693,2018
5081437472,2552218.30016008,2019
5081437472,2557551.0044206,2020
5081437502,1798933.30246115,2018
5081437502,2531061.66392557,2019
5081437502,2397777.39398555,2020
5081437538,1475007.24840847,2018
5081437538,1428414.18189724,2019
5081437538,5507283.29426821,2020
5081437542,2053007.42078798,2018
5081437542,1556718.94357745,2019
5081437542,3720229.3270858,2020
5081437555,4027062.47760411,2018
5081437555,4196634.91329022,2019
5081437555,4535309.38779651,2020
5081437602,1725760.94021311,2018
5081437602,1760891.85777601,2019
5081437602,1365435.08730942,2020
5081437606,3734987.92241234,2018
5081437606,3910906.57876834,2019
5081437606,3773131.67072784,2020
5081437619,2249133.6690249,2017
5081437619,3194373.29309738,2018
5081437619,3141646.73546757,2019
5081437619,2049219.21047303,2020
5081445971,1411181.27192656,2018
5081445971,3597765.61342647,2019
5081445971,1039488.38938584,2020
5081445974,3022080.05022425,2018
5081445974,2372841.8735912,2019
5081445974,2648316.92062902,2020
5081445979,774820.009391628,2017
5081445979,2354182.40422572,2018
5081445979,2821794.79411584,2019
5081445979,2843287.65485818,2020
5081446438,2785.37983995115,2017
5081446438,1720841.78980988,2018
5081446438,4633189.59000002,2019
5081446438,3770145.24810289,2020
5081450267,903310.792443287,2017
5081450267,1866571.62050556,2018
5081450267,3534523.19543516,2019
5081450267,1986824.30920167,2020
5081450292,1432948.51246085,2018
5081450292,2276272.06626274,2019
5081450292,1671223.43251455,2020
5081450322,4756941.41868334,2018
5081450322,4296503.33594556,2019
5081450322,3024072.8816188,2020
5081450342,795795.556482508,2018
5081450342,613201.214732283,2019
5081450342,2051672.34334353,2020
5081450420,2836505.10126241,2018
5081450420,3458086.31613632,2019
5081450420,2473931.17092188,2020
5081459882,2805846.32660122,2017
5081459882,2984202.59211938,2018
5081459882,2700542.2445138,2019
5081459891,9087761.43368689,2018
5081459891,8847113.79741736,2019
5081459891,7256793.66273692,2020
5081459908,5829931.10038785,2018
5081459908,5496061.86137065,2019
5081459908,8790108.36474911,2020
5081460115,2540372.24698797,2018
5081460115,5237859.90302484,2019
5081460115,5586636.80973128,2020
5081460130,0.0,2018
5081460130,2907558.79261484,2019
5081460130,2592854.78616559,2020
5082097051,5576930.93620018,2020
5082246360,5457428.43610327,2018
5082246360,2044572.77588811,2019
5082246360,2709325.2685388,2020
5082553962,2135910.29683599,2019
5082554268,6322256.69702803,2020
5082554269,3620628.43000247,2019
5082554269,3089240.88961333,2020
5083111808,320534.413488328,2019
5083169296,468858.357842046,2019
5083169296,409886.505274964,2020
5083203516,1950391.62103774,2019
5083227367,945223.909186658,2019
5083255179,3742859.57918847,2016
5083255179,4659698.26529566,2017
5083255179,5722078.72779703,2018
5083255179,5787249.97298532,2019
5083255179,6393717.52412515,2020
5083256854,3165449.06332627,2016
5083256854,3986362.9648553,2017
5083256854,4700863.10408652,2018
5083256854,4468258.82365577,2019
5083256854,4862642.63908167,2020
5083256960,2968450.18144387,2016
5083256960,3533799.29259889,2017
5083256960,3420408.25412579,2018
5083256960,3176794.05050231,2019
5083256960,3620824.11685518,2020
5083278136,18968903.2501019,2020
